Unnamed: 0,artist,title,Wonder,Transcendence,Nostalgia,Tenderness,Peacefulness,Joy,Power,Tension,Sadness,Spotify ID,Youtube ID,genre,Path
215,D-12,Fight Music,1,2,1,1,1,5,5,4,1,3vBv2Tp0kHyBDUBZJr9GXQ,UgkxfSmvrq1hqByszPlR8lZYn7VfLMdBP7xj,hip_hop,tracks/UgkxfSmvrq1hqByszPlR8lZYn7VfLMdBP7xj.mp3
580,Gary Jules,Mad World,4,2,5,2,4,1,1,1,5,3JOVTQ5h8HGFnDdp4VT3MP,UgkxtyssG62_onzp6HEPprFdOI9dOulolVnR,pop,tracks/3JOVTQ5h8HGFnDdp4VT3MP.mp3
562,Paramore,The Only Exception,2,2,4,3,4,3,1,1,2,3ZHfX6kbiY7JVsB63lLOLu,UgkxnciX8ktBt6h1hcv0NlSR362q0NW7a92F,pop,tracks/UgkxnciX8ktBt6h1hcv0NlSR362q0NW7a92F.mp3
398,Imagination,Music and Lights,4,3,5,5,3,5,4,1,1,3kEA66ZM9mCxwhynOxgsLh,,funk_soul,tracks/3kEA66ZM9mCxwhynOxgsLh.mp3
668,Swing Out Sister,You On My Mind,1,2,2,2,3,4,2,2,1,4uYeKlfkLQMubZ9FhcbDfP,,jazz,tracks/4uYeKlfkLQMubZ9FhcbDfP.mp3
490,Arctic Monkeys,Fluorescent Adolescent,5,2,3,2,3,5,4,1,1,2x8evxqUlF0eRabbW2JBJd,UgkxFpmf6nVY8mMY9E2qN1GPC8r7jZ7qaDVJ,pop,tracks/UgkxFpmf6nVY8mMY9E2qN1GPC8r7jZ7qaDVJ.mp3
252,Marteria,Kids,1,2,1,1,2,5,2,3,1,6lxTIMeCLEkj48TlCRG3XX,UgkxkOCPBrbry70xR48trTHolY2-UZ16kstQ,hip_hop,tracks/UgkxkOCPBrbry70xR48trTHolY2-UZ16kstQ.mp3
468,Enya,Only Time,4,5,5,4,5,3,3,1,3,6FLwmdmW77N1Pxb1aWsZmO,UgkxEUYgE850H2Vn3J6Mib6bW_dZNqnfvhCD,pop,tracks/UgkxEUYgE850H2Vn3J6Mib6bW_dZNqnfvhCD.mp3
357,Verdi,Requiem (Dies Irae),3,5,1,1,1,4,5,5,1,,Ugkxna9k57bVYBGKF6_S-xrUOUyKFjnPclD-,classic,tracks/Ugkxna9k57bVYBGKF6_S-xrUOUyKFjnPclD-.mp3
254,Why SL Know Plug,Rite Back,2,2,1,1,1,5,3,2,1,5c2LdL9xlXX0CyPry5UDIR,UgkxtqzDFHjQIkX5tSVrUyjyEoXFIbxKSV7b,hip_hop,tracks/UgkxtqzDFHjQIkX5tSVrUyjyEoXFIbxKSV7b.mp3
276,Lord Finesse,Midas Era,3,3,2,1,4,5,2,3,1,6v0AYQ5YoF51yzGY0v0Dyg,,hip_hop,tracks/6v0AYQ5YoF51yzGY0v0Dyg.mp3
178,The Pharcyde,Passin' Me By,3,1,1,2,2,5,3,4,1,4G3dZN9o3o2X4VKwt4CLts,,hip_hop,tracks/4G3dZN9o3o2X4VKwt4CLts.mp3
281,No Spirit,Glowing Lights,1,2,3,3,5,1,1,1,1,3KunPHIvhxrUaHny2Z1J9w,,hip_hop,tracks/3KunPHIvhxrUaHny2Z1J9w.mp3
390,Panic! at the Disco,Death of a Bachelor,2,1,2,4,3,2,1,2,1,1BECwm5qkaBwlbfo4kpYx8,,jazz,tracks/1BECwm5qkaBwlbfo4kpYx8.mp3
508,Justin Bieber,Love Yourself,3,2,4,5,5,4,1,1,2,50kpGaPAhYJ3sGmk6vplg0,UgkxfJUeujTh66zSIpNMqkr_TTNR2NSL0Oiz,pop,tracks/UgkxfJUeujTh66zSIpNMqkr_TTNR2NSL0Oiz.mp3
749,Grace Jones,Scary But Fun,1,1,2,1,2,2,3,3,3,6ulf6TKwgoeKjNM7GPHmII,,funk_soul,tracks/6ulf6TKwgoeKjNM7GPHmII.mp3
583,Eric Clapton,Tears In Heaven,5,4,5,5,5,1,1,1,4,7utRJ4BeYx85khzP3lKoBX,UgkxxEFa8-Gy3pVOySexdjb0g18Q75s0Le1z,pop,tracks/UgkxxEFa8-Gy3pVOySexdjb0g18Q75s0Le1z.mp3
129,Pinball,Come Into My Dream,3,2,2,2,2,5,4,3,1,2JPFEnjLROchH7qqoRy9Vl,,electronic,tracks/2JPFEnjLROchH7qqoRy9Vl.mp3
144,Babybird,You're Gorgeous,2,1,2,1,4,4,1,1,1,5COBer69wpwkCPPaLr1gFb,,pop,tracks/5COBer69wpwkCPPaLr1gFb.mp3
645,Laura Pausini,Jenny,3,3,3,5,4,2,2,1,3,51ulZ6HIucARLOODM8smpU,,pop,tracks/51ulZ6HIucARLOODM8smpU.mp3
715,Demi Lovato,Without the Love,2,1,3,2,1,4,5,3,3,4YD5RuRjByJ6Sz0srp5Aii,,pop,tracks/4YD5RuRjByJ6Sz0srp5Aii.mp3
72,Chet Baker,The Thrill Is Gone,5,4,5,5,5,1,1,1,5,0kKQreifydSOeqZzHkNW67,,jazz,tracks/0kKQreifydSOeqZzHkNW67.mp3
235,Drake,Too Much,3,2,4,2,3,3,3,2,1,5LnXWeA9tuWKI2C1H74iiJ,UgkxwsSGKlnDB4tYHlE1dMUzGlV0JJVOL7ce,hip_hop,tracks/5LnXWeA9tuWKI2C1H74iiJ.mp3
37,Boney M.,Rasputin,2,3,5,1,2,5,5,2,1,5jkFvD4UJrmdoezzT1FRoP,,funk_soul,tracks/5jkFvD4UJrmdoezzT1FRoP.mp3
