"","artist","title","Wonder","Transcendence","Nostalgia","Tenderness","Peacefulness","Joy","Power","Tension","Sadness","Sublimity","Vitality","Unease","ICC","Familiarity","Liking","Spotify ID","Youtube Clip","Youtube ID","Youtube Start-Time","Youtube End-Time","Number of Raters","GEMS Version"
"384","Liszt","Spanish Rhapsody",27.79,22.9,41.41,32.07,45.83,17.9,2.72,6.45,1.9,34,10.31,4.17,0.9,1.66,3.21,NA,"https://youtube.com/clip/UgkxmRT7QX3F7nXMsy5e574VbVXNvsvM_VxF","UgkxmRT7QX3F7nXMsy5e574VbVXNvsvM_VxF","8:15","9:06",29,"gems-45_mx"
"385","Brahms","Sonate Nr. 2 f�r Klarinette, 1. Satz",19.16,24.95,44.35,37.51,51.03,16.41,5.95,7.27,1.32,35.4,11.18,4.3,0.93,1.3,3.32,NA,"https://youtube.com/clip/Ugkxm14v7zN8tkTO9rb9PQWL08fFY_zEkLRy","Ugkxm14v7zN8tkTO9rb9PQWL08fFY_zEkLRy","0:00","0:54",37,"gems-45_mx"
"386","Mussorgsky","Bilder einer Ausstellung",32.89,27.89,7.14,0,0,41.81,50.11,46.89,0,13.58,45.96,23.45,0.96,1.32,3.11,NA,"https://youtube.com/clip/Ugkx91mTFEVcvkA0MA3pwqZq6LccGPuvSzCV","Ugkx91mTFEVcvkA0MA3pwqZq6LccGPuvSzCV","23:40","24:47",37,"gems-45_mx"
"387","Debussy","Arabesque No. 1",26.35,35.51,52.95,45.62,65.32,13.24,1.81,2.11,5.24,45.15,7.53,3.68,0.96,1.41,3.57,NA,"https://youtube.com/clip/Ugkx3dXVQbl5FjLlTEYPQ1I68-cvNf8w8_hW","Ugkx3dXVQbl5FjLlTEYPQ1I68-cvNf8w8_hW","0:00","0:45",37,"gems-45_mx"
"388","Skrjabin","Pr�ludes op. 11 no. 1",29.2,23.06,34.54,28.09,36.91,16.11,9.54,1.91,11.91,30.36,12.83,6.91,0.84,1.54,3.26,NA,"https://youtube.com/clip/UgkxA4dsRXpLLHK8eSjZEwi_w6ZVBO-q8r36","UgkxA4dsRXpLLHK8eSjZEwi_w6ZVBO-q8r36","0:08","1:02",35,"gems-45_mx"
"389","Tschaikowski","Slawischer Marsch",21.8,25.51,6.31,7.69,7.4,26.11,25.14,42.69,2.34,13.74,25.63,22.51,0.86,1.8,2.46,NA,"https://youtube.com/clip/UgkxwFdtSCqCkK2IHy3CMeb2wrYzQbdPltfz","UgkxwFdtSCqCkK2IHy3CMeb2wrYzQbdPltfz","2:00","2:47",35,"gems-45_mx"
"390","Verdi","der Troubadour",21.51,22,4.86,10.14,21.94,34.4,26.6,10.34,0,16.09,30.5,5.17,0.84,1.49,2.6,NA,"https://youtube.com/clip/UgkxKBHZ5fuExQ4dwhTRRQtwxOKePzXeczYe","UgkxKBHZ5fuExQ4dwhTRRQtwxOKePzXeczYe","2:05","2:43",35,"gems-45_mx"
"391","Lalo","Symphonie espagnole",34.46,28.17,15.62,12,23.5,45.38,22.46,8.25,0,22.75,33.92,4.12,0.86,1.92,3.29,NA,"https://youtube.com/clip/UgkxUZYPzWKM30sUaKQw_uvovRYp978C0MYu","UgkxUZYPzWKM30sUaKQw_uvovRYp978C0MYu","0:30","1:10",24,"gems-45_mx"
"392","Verdi","Requiem (Dies Irae)",19.08,34.92,1.62,0.71,3.75,30.21,46.75,38.75,1.96,12.02,38.48,20.35,0.9,2.42,3.04,NA,"https://youtube.com/clip/Ugkxna9k57bVYBGKF6_S-xrUOUyKFjnPclD-","Ugkxna9k57bVYBGKF6_S-xrUOUyKFjnPclD-","0:00","0:53",24,"gems-45_mx"
"393","Beethoven","Violinensonate Nr. 5 ""Fr�hlingssonate""",31.62,27.17,30.88,18.67,37.46,23.04,2.62,4.38,5.29,29.16,12.83,4.83,0.81,2.21,3.58,NA,NA,NA,NA,NA,24,"gems-45_mx"
"394","Beethoven","Sinfonie Nr. 9",29.88,20.88,28.29,22.04,44.46,15.04,2.58,6.79,1.62,29.11,8.81,4.21,0.86,1.62,3.04,NA,"https://youtube.com/clip/UgkxvVpIoaNTe9zVvrjJp3fYNI_-qohSQHrz","UgkxvVpIoaNTe9zVvrjJp3fYNI_-qohSQHrz","35:25","35:55",24,"gems-45_mx"
"395","Shostakovich","Symphony n�11 in g Minor op. 103. Second movement",17.61,19.26,5.48,0,5.57,15.91,28.35,53.57,0,9.58,22.13,26.78,0.9,1.22,2.35,NA,NA,NA,NA,NA,23,"gems-45_mx"
"396","Copland","Appalachian Suite",32.3,22.78,32.3,20.48,48.04,21.83,8.74,3.3,7.57,31.18,15.28,5.43,0.84,2.04,3.13,NA,NA,NA,NA,NA,23,"gems-45_mx"
"397","Tschaikowski","Marsch (Nussknacker)",25.53,11.37,28.68,7.21,21.32,41.63,39.68,0,1.11,18.82,40.66,0.55,0.82,3.53,3.21,NA,"https://youtube.com/clip/Ugkx4F31UGibkv7P0DjRbtyiIkZv-oHrFexd","Ugkx4F31UGibkv7P0DjRbtyiIkZv-oHrFexd","0:21","1:09",19,"gems-45_mx"
"398","Vivaldi","Die 4 Jahreszeiten (Winter)",27.4,23.5,12.45,6.85,8.45,30.75,28.25,23.55,3.05,15.73,29.5,13.3,0.63,2.5,3.05,NA,"https://youtube.com/clip/Ugkx-e3GiNyUxYwCNCIaH0akhND12-LBIbdL","Ugkx-e3GiNyUxYwCNCIaH0akhND12-LBIbdL","35:39","36:15",20,"gems-45_mx"
"399","Rachmaninow","Paganini Variations No. 18",34.4,15.35,39.2,29.95,60.85,28.3,6.8,3.65,3.95,35.95,17.55,3.8,0.88,1.4,3.35,NA,"https://youtube.com/clip/Ugkx-9RvVXKd6gOUhxagD894QCLuSQ29m1fU","Ugkx-9RvVXKd6gOUhxagD894QCLuSQ29m1fU","0:05","1:05",20,"gems-45_mx"
"400","Brahms","Sinfonie Nr. 4",28.12,37.21,30.53,26.09,32.26,17.94,14.21,11.56,7.29,30.84,16.07,9.43,0.74,1.35,3.62,NA,"https://youtube.com/clip/Ugkx1vaUia7sOeAC90G3Wof5F_L2FzTf1EQU","Ugkx1vaUia7sOeAC90G3Wof5F_L2FzTf1EQU","0:01","0:44",34,"gems-45_mx"
"401","Chopin","Pr�lude No. 16 in B-Moll",18.06,20.53,8.29,4.06,5.82,31.91,27.85,44.82,0.56,11.35,29.88,22.69,0.9,1.24,2.68,NA,NA,NA,NA,NA,34,"gems-45_mx"
"402","Franck","Violinsonate, 4. Satz",21.98,13.98,27.65,20.65,45.44,15.49,5.74,5.02,10.16,25.94,10.62,7.59,0.89,1.42,3.19,NA,NA,NA,NA,NA,43,"gems-45_mx"
"403","Tschaikowski","Dornr�schen",18.6,17.16,7.3,1.7,7.74,34.72,51.14,23.49,0,10.5,42.93,11.74,0.94,1.86,3.16,NA,NA,NA,NA,NA,43,"gems-45_mx"
"404","Vivaldi","L'Estro Armonico (Concerto No. 9)",29.06,33.45,23.36,22.09,44.06,38.58,12.21,9.03,0.85,30.41,25.39,4.94,0.87,1.88,3.39,NA,"https://youtube.com/clip/UgkxNHh8ncrNUahwZ7U7s7JrSXY1o46PTT90","UgkxNHh8ncrNUahwZ7U7s7JrSXY1o46PTT90","0:08","0:49",33,"gems-45_mx"
"405","Rachmaninow","3. Klavierkonzert, 3. Satz",19.59,18.94,7.84,0,4.06,28.5,27.66,38.75,0.94,10.09,28.08,19.84,0.9,1.22,2.84,NA,"https://youtube.com/clip/UgkxtUia2ykcbGRBiNUvQhYOLsnIvm9IlsWW","UgkxtUia2ykcbGRBiNUvQhYOLsnIvm9IlsWW","39:01","39:42",32,"gems-45_mx"
"406","Sibelius","Var det en dr�m?",28.08,26.77,17.69,17,20.65,9.62,10.77,17.92,18.81,22.04,10.19,18.37,0.23,1.23,2.58,NA,NA,NA,NA,NA,26,"gems-45_mx"
"407","Chopin","3. Klaviersonate, 4. Satz",30.31,46.58,24.62,8.88,17.69,40.54,23.92,26.38,7.69,25.62,32.23,17.04,0.79,1.38,3,NA,"https://youtube.com/clip/UgkxuXKh_Cg-_ifVwhYq5x_Tka3iMqPQkOIb","UgkxuXKh_Cg-_ifVwhYq5x_Tka3iMqPQkOIb","20:50","21:41",26,"gems-45_mx"
"408","Brahms","Violinkonzert",25.85,29.7,35.22,31.15,37.85,16.04,5.7,13,3.48,31.96,10.87,8.24,0.82,1.11,3.15,NA,NA,NA,NA,NA,27,"gems-45_mx"
"409","Bruckner","8. Sinfonie (Finale)",27.04,33.81,0,1.69,0,29.77,62.35,22,2.54,12.51,46.06,12.27,0.95,1.46,3.42,NA,"https://youtube.com/clip/UgkxBQRSmYLRleiS-vu2YQf2_Y_NVVIu-R5c","UgkxBQRSmYLRleiS-vu2YQf2_Y_NVVIu-R5c","0:01","0:52",26,"gems-45_mx"
"410","Verdi","La Traviata",29.3,16.57,34.1,30.3,41.97,17.5,11.27,6.07,2.37,30.45,14.38,4.22,0.87,1.7,3.3,NA,"https://youtube.com/clip/Ugkxs91yK-7opbadXSjR2sxx-3nNB1Lb-3vy","Ugkxs91yK-7opbadXSjR2sxx-3nNB1Lb-3vy","1:16","1:57",30,"gems-45_mx"
"411","Prokofjew","Klaviersonate No. 7",7.46,14.22,4.3,0,7.97,21.68,14.86,38.62,0,6.79,18.27,19.31,0.9,1.38,2.41,NA,"https://youtube.com/clip/UgkxKg9PGOHmMpDGGSkGrFWn1rdRAByBVKdo","UgkxKg9PGOHmMpDGGSkGrFWn1rdRAByBVKdo","20:28","21:35",37,"gems-45_mx"
"412","Casella","Italia",15.65,14.19,7.19,4.46,23.05,36.59,30.54,9.46,0,12.91,33.57,4.73,0.88,2.08,3.08,NA,NA,NA,NA,NA,37,"gems-45_mx"
"413","Tschaikowski","4. Sinfonie",10.24,19.3,2.11,4.19,8.03,11.57,36.41,19.35,3.32,8.77,23.99,11.34,0.87,1.73,2.68,NA,NA,NA,NA,NA,37,"gems-45_mx"
"414","Strauss, J.","Chit-Chat-Polka, op. 214",19.16,10.64,9.28,4.92,18.36,47.8,32.64,15.64,0,12.47,40.22,7.82,0.87,2.24,3.24,NA,NA,NA,NA,NA,25,"gems-45_mx"
"415","Skrjabin","Pr�ludes op. 11 no. 15",22.64,19.76,29.8,21.44,53.36,11.16,3.76,1.6,6.72,29.4,7.46,4.16,0.9,1.32,3.24,NA,"https://youtube.com/clip/UgkxC5w33irJhDDR6Iuf4qAPBh-TMkOaNTwS","UgkxC5w33irJhDDR6Iuf4qAPBh-TMkOaNTwS","21:08","21:53",25,"gems-45_mx"
"416","Vivaldi","Die 4 Jahreszeiten (Fr�hling)",20.55,16.35,29.4,7.25,19.9,28.65,27.7,10.5,2.15,18.69,28.18,6.32,0.59,3.4,2.8,NA,"https://youtube.com/clip/UgkxYglz416a9J3po5WfsLRcI_YPLpPtQsdb","UgkxYglz416a9J3po5WfsLRcI_YPLpPtQsdb","1:00","1:56",20,"gems-45_mx"
"417","Mahler","6. Sinfonie, 1. Satz",28.85,18.4,45.7,27.7,53.35,13.95,0,11.3,1.55,34.8,6.97,6.42,0.89,1.35,2.8,NA,NA,NA,NA,NA,20,"gems-45_mx"
"418","Rachmaninow","Pr�ludes op. 32 no. 5",24.74,14.13,36.91,32.3,58.87,11.7,0,0,4,33.39,5.85,2,0.93,1.09,3.26,NA,"https://youtube.com/clip/Ugkx61Zy9gilFKWKvUGJ-dkPTiaQXWSET-mg","Ugkx61Zy9gilFKWKvUGJ-dkPTiaQXWSET-mg","0:03","0:44",23,"gems-45_mx"
"419","Vivaldi","Die 4 Jahreszeiten (Sommer)",23.57,28.83,21.91,21.17,33.43,10,6.83,9.39,12.26,25.78,8.41,10.83,0.62,1.78,3.22,NA,"https://youtube.com/clip/UgkxsUbAkn64g0KksHbehhXYmDCvmZeHczH3","UgkxsUbAkn64g0KksHbehhXYmDCvmZeHczH3","10:58","11:41",23,"gems-45_mx"
"420","Elgar","Pomp and Circumstance (1. Marsch)",21.93,21.89,3.41,3.59,5.15,40.85,37.37,18.48,0,11.19,39.11,9.24,0.89,1.78,3.07,NA,"https://youtube.com/clip/UgkxtGH8qKRGozy2v3JD0n2Sc3Jx9r-mBppL","UgkxtGH8qKRGozy2v3JD0n2Sc3Jx9r-mBppL","0:04","0:44",27,"gems-45_mx"
"421","Mozart","Gran Partita, 3. Satz",26.37,13.41,20.3,25.7,47.78,4.78,3.19,8.26,7.56,26.71,3.98,7.91,0.88,1.41,3,NA,"https://youtube.com/clip/Ugkx_0m0f5hs-LgUaJ1tJon-UoosrY5s_w99","Ugkx_0m0f5hs-LgUaJ1tJon-UoosrY5s_w99","0:20","1:20",27,"gems-45_mx"
"422","Dvorak","9. Sinfonie, 4. Satz",27.94,23.41,14.44,0,12.66,24.34,44.5,20.84,4.66,15.69,34.42,12.75,0.88,1.88,3.09,NA,NA,NA,NA,NA,32,"gems-45_mx"
"423","Ravel","Bol�ro",9.21,17.79,13.12,12.45,17.61,19.97,25.7,8.79,0,14.04,22.83,4.39,0.68,2.48,2.76,NA,"https://youtube.com/clip/UgkxIHGrjKJm-19dI7CqzycTYSj-Yi11Ex34","UgkxIHGrjKJm-19dI7CqzycTYSj-Yi11Ex34","7:06","7:31",33,"gems-45_mx"
"424","Berg","Quartett, op. 3",15.76,18.39,3.73,5.97,4.64,12.91,5.67,55.06,1.45,9.7,9.29,28.26,0.94,1.3,1.85,NA,"https://youtube.com/clip/UgkxFJTO33h-6oPOm8nOARg7Eywds9l-2qrm","UgkxFJTO33h-6oPOm8nOARg7Eywds9l-2qrm","10:20","11:20",33,"gems-45_mx"
"425","Mozart","Don Giovanni, ""La ci darem la mano""",10.16,15.03,22.84,32.9,29.42,11.77,2.03,13.87,7.74,22.07,6.9,10.81,0.75,1.35,2.55,NA,"https://youtube.com/clip/UgkxaYlm8i53IyfuyxeXXx1QvKR-axs3MYfn","UgkxaYlm8i53IyfuyxeXXx1QvKR-axs3MYfn","2:50","3:43",31,"gems-45_mx"
"426","Carl Orff","O Fortuna (Carmina Burana)",26.52,33.13,16.68,6.9,9.42,45.71,68.45,12.9,0,18.53,57.08,6.45,0.95,3.65,3.61,NA,"https://youtube.com/clip/UgkxXSbfxW58bYGu_rCHNm5qmvgW90Phkh-U","UgkxXSbfxW58bYGu_rCHNm5qmvgW90Phkh-U","1:17","1:57",31,"gems-45_mx"
"427","Strauss, R.","Rosenkavalier, Act 1",23.74,23.32,24.84,20.94,28.06,2,4.16,15.71,13.35,24.18,3.08,14.53,0.7,1.29,2.58,NA,NA,NA,NA,NA,31,"gems-45_mx"
"428","Vivaldi","Die 4 Jahreszeiten (Herbst)",27.37,18.3,18,9.37,25.41,21.04,12.59,10.19,4.85,19.69,16.81,7.52,0.61,1.85,2.7,NA,"https://youtube.com/clip/UgkxlAo-jlLlXTI6-6GND0QTMg_HTFHG71iu","UgkxlAo-jlLlXTI6-6GND0QTMg_HTFHG71iu","22:09","22:45",27,"gems-45_mx"
"429","Debussy","Des pas sur la neige",22.52,15.48,38.22,17.81,34.59,10.33,0,2.85,21.96,25.73,5.17,12.41,0.87,1.26,2.89,NA,"https://youtube.com/clip/Ugkxi1kP86YJco8d1sp7__TqIok3RzmKM1RQ","Ugkxi1kP86YJco8d1sp7__TqIok3RzmKM1RQ","0:00","1:00",27,"gems-45_mx"
"430","Puccini","Messa di Gloria",22.33,15.37,7.7,8.63,14.26,16.85,21,5.15,0,13.66,18.93,2.57,0.68,1.33,2.63,NA,"https://youtube.com/clip/UgkxGxCmVKzTT8XqOWWJlHGisGcOp_IpY5Kc","UgkxGxCmVKzTT8XqOWWJlHGisGcOp_IpY5Kc","19:56","20:42",27,"gems-45_mx"
"431","Bach","Brandenburgische Konzerte",20.69,29.69,14.83,13.76,19.03,28.59,30.48,17,0.66,19.6,29.53,8.83,0.65,1.66,2.76,NA,"https://youtube.com/clip/UgkxeLffTg_jPplOibtLpXdWG3rrOmkbu7dp","UgkxeLffTg_jPplOibtLpXdWG3rrOmkbu7dp","22:00","22:46",29,"gems-45_mx"
"432","Chopin","Waltz Op.69 No.2",24.1,13.79,29.28,27.1,46.62,25.28,6.45,8.48,0,28.18,15.86,4.24,0.85,1.45,2.97,NA,"https://youtube.com/clip/UgkxmgvSvVKZ8-sYhYcb76BaYxtKTXZp1F0Z","UgkxmgvSvVKZ8-sYhYcb76BaYxtKTXZp1F0Z","1:18","1:49",29,"gems-45_mx"
"433","Beethoven","Sinfonie Nr. 7",14.83,19.38,31.31,19.52,50.62,6.86,9.72,4.93,11.93,27.13,8.29,8.43,0.86,1.45,2.72,NA,"https://youtube.com/clip/UgkxVWL1RdWZqv5Co5Obf6nvZUrtWrunrGeJ","UgkxVWL1RdWZqv5Co5Obf6nvZUrtWrunrGeJ","15:29","16:13",29,"gems-45_mx"
"434","Lauran Hibberd","Sugardaddy",6.92,8.38,17.31,21.15,18.69,34.77,20.85,12,2.69,14.49,27.81,7.35,0.65,1.46,2.46,"6eXsSF9ufDWqnCJC4GVIsj",NA,NA,NA,NA,14,"gems-9"
"435","Lasgo","Something",15.64,28.07,18.64,5.64,4.86,59.86,51.21,17.79,0,14.57,55.54,8.89,0.94,1.43,2.86,"3e9L9HiHKcfYLAga28Vmcf",NA,NA,NA,NA,14,"gems-9"
"436","Mariah Carey","Want You",14.5,15,20.21,20.57,23.57,19.57,27.07,14.14,7.93,18.77,23.32,11.04,0.04,1.29,2.29,"0bYg9bo50gSsH3LtXe2SQn",NA,NA,NA,NA,14,"gems-9"
"437","The Knife","Heartbeats",16.62,14,11.71,14.43,8.81,21.62,18.9,18.38,12.95,13.11,20.26,15.67,-0.05,1.43,2.29,"2YacpExEbX9tF8IbFlFOo4",NA,NA,NA,NA,21,"gems-9"
"438","Lake of Tears","So Fell Autumn Rain",9.77,10.8,15.83,2.37,3.37,11.93,28.57,13.73,12.87,8.43,20.25,13.3,0.78,1.07,2.17,"2sXOtMnG1wfnNsNUQ6oDPR",NA,NA,NA,NA,30,"gems-9"
"439","Dire Straits","So Far Away",30.4,24.7,45.8,27.7,29.1,22,16.1,6.2,24.9,31.54,19.05,15.55,0.57,1.8,2.8,"3pGBIgFdfdnjtHDJR4nbrR",NA,NA,NA,NA,10,"gems-9"
"440","Joss Stone","Headturner",12.38,11.38,34.54,13.08,7.15,43.46,52.46,28.46,0.38,15.71,47.96,14.42,0.88,2.46,2.69,"7MX14dwZzEIg84qKdlWTHv",NA,NA,NA,NA,14,"gems-9"
"441","Panic! at the Disco","Death of a Bachelor",13.19,3.94,13.94,24.06,17.69,9.81,7.44,9.69,1.44,14.56,8.62,5.56,0.66,1.31,2.19,"1BECwm5qkaBwlbfo4kpYx8",NA,NA,NA,NA,16,"gems-9"
"442","Take That","Love Ain't Here Anymore",17.5,11.5,26.6,29.6,29.4,6.7,6.9,3.3,29.9,22.92,6.8,16.6,0.6,1.3,2.2,"1LtwwvNy05VlULpCTogigr",NA,NA,NA,NA,12,"gems-9"
"443","T�l�popmusik","Genetic World",12.3,15.4,8.8,2.7,17.2,10.4,10.4,11.7,4.1,11.28,10.4,7.9,0.1,1.2,2,"0uKrhHBDUQ4w5fv4qwOubP",NA,NA,NA,NA,10,"gems-9"
"444","Hamilton, Joe Frank & Reynolds","Don't Pull Your Love",11.8,11.6,16.47,30.87,28.8,28.07,15.27,10.07,2.4,19.91,21.67,6.23,0.77,1.4,2.6,"7tJsTykoo4Jk5JguHTx9W7",NA,NA,NA,NA,15,"gems-9"
"445","Diablo Swing Orchestra","Balrog Boogie",7.21,9.93,7.29,0.5,0.79,25.64,32.29,24.93,0.5,5.14,28.96,12.71,0.87,1.21,2,"65RptVLH4KdgCeEAuPS8WY",NA,NA,NA,NA,14,"gems-9"
"446","Nat King Cole","Unforgettable",28.83,20.33,62.92,48.83,61,16.42,6.25,7.92,20.92,44.38,11.33,14.42,0.89,2.33,3.67,"648TTtYB0bH0P8Hfy0FmkL",NA,NA,NA,NA,13,"gems-9"
"447","Zendaya","Only When You're Close",9.94,12.72,12.28,7.28,8.11,6.33,16.61,23.22,16.89,10.07,11.47,20.06,0.46,1.11,1.61,"7BhxxlLcCCfvixzy8KExZv",NA,NA,NA,NA,18,"gems-9"
"448","Chris Rea","And you my love",8.2,4.1,19.25,31.8,24.35,12.5,7.15,7.9,16.95,17.54,9.82,12.43,0.78,1.45,2.7,"7iJmWC3h8tJOCK4OzPFZ2c",NA,NA,NA,NA,20,"gems-9"
"449","Imagination","Music and Lights",28.6,17.87,40.8,33.67,22.4,52.33,30.6,4.73,0.47,28.67,41.47,2.6,0.87,1.73,3.47,"3kEA66ZM9mCxwhynOxgsLh",NA,NA,NA,NA,15,"gems-9"
"450","Five Star","Let Me Be The One",4.29,1.29,20.88,14.12,7.65,36.18,15.71,6.82,1.29,9.65,25.94,4.06,0.84,1.12,2.94,"7Ly6unSf5gXUdF3S3nGlSH",NA,NA,NA,NA,17,"gems-9"
"451","Joshua Kadison","Jessie",26.71,17.86,27.5,34.79,30.64,14.29,19.14,8.14,27.43,27.5,16.71,17.79,0.41,1.43,2.64,"4n8iSiSWRdaSeSpJMbdk9O",NA,NA,NA,NA,14,"gems-9"
"452","Chaka Khan","So Naughty",13.45,15.64,11.27,20.55,6.73,26.73,33.45,13.18,8.09,13.53,30.09,10.64,0.59,1.64,2.36,"1CpsuBEVGtEMR8MqoCa3gK",NA,NA,NA,NA,13,"gems-9"
"453","Bootsy Collins","I'd Rather Be With You",6.71,8.53,25.18,9.65,5.76,18.24,23.35,8.35,8.94,11.16,20.79,8.65,0.69,1.06,2.06,"42rFOQqHmXf9IkdwVqkooK",NA,NA,NA,NA,17,"gems-9"
"454","Foster the People","Pumped Up Kicks",22.05,7.95,40.73,3.95,20.05,39,23.09,8.95,8.23,18.95,31.05,8.59,0.87,3.41,3.32,"7w87IxuO7BDcJ3YUqCyMTT",NA,NA,NA,NA,22,"gems-9"
"455","Chris de Burgh","The Lady in Red",31.65,22.71,41.82,52,33.53,15.18,8.59,5.06,35.29,36.34,11.88,20.18,0.87,2.94,3.41,"1GeNWyZtCHbcp3ZWp8GTOO",NA,NA,NA,NA,17,"gems-9"
"456","Britney Spears","Where Are You Now",5.12,6.69,25.75,26.06,25.69,7.56,4.62,14.19,23.94,17.86,6.09,19.06,0.74,1.56,2.12,"4MOBPIIRUgHTBAp0NpgLTm",NA,NA,NA,NA,16,"gems-9"
"457","Armin van Buuren","Not Giving Up On Love",16.33,22.75,12.42,6.33,15.25,39.42,30.83,22.42,4.67,14.62,35.12,13.54,0.74,1.33,2.58,"1frLUl7UjAs0eLL2FzJgmA",NA,NA,NA,NA,12,"gems-9"
"458","Onuka","Vsesvit",17.56,12.22,4.22,11,17,28.22,24.67,4.33,11.33,12.4,26.44,7.83,0.38,1.22,2.67,"0ROyrrMf9crvLUImY1SoG6",NA,NA,NA,NA,9,"gems-9"
"459","Sly & The Family Stone","(You Caught Me) Smilin'",6.85,5.31,22.08,14.77,16.85,25.62,22.31,8.85,9.15,13.17,23.96,9,0.54,1.54,2.69,"5XTiyBLVLjqhAGRcJBUC5F",NA,NA,NA,NA,13,"gems-9"
"460","Daddy Was A Milkman","Breathe In",19.56,10.22,16.11,29.61,52.56,10.17,1.83,5.22,10.5,25.61,6,7.86,0.92,1.28,3,"0JD76XBC2uL6A5ZHTKIKHF",NA,NA,NA,NA,18,"gems-9"
"461","Gorillaz","Tomorrow Comes Today",26.43,25.86,27.21,12.21,24.71,24.57,17.79,6.21,22.64,23.29,21.18,14.43,0.33,1.43,2.79,"3qdDjz9kOvquEFbvXBYOMQ",NA,NA,NA,NA,14,"gems-9"
"462","Kool & The Gang","Steppin' Out",24.13,17.2,28.33,19.4,20.53,49.27,25.6,9.07,1.73,21.92,37.43,5.4,0.86,1.27,3,"05NdLBmUVkXlBpel2QR07Y",NA,NA,NA,NA,15,"gems-9"
"463","Adriana Calcanhotto","Devolva-me",18,15.5,32.29,27.79,40.71,5.29,11.14,9.07,26.93,26.86,8.21,18,0.78,1.07,2.5,"5sz2LrG6jY6u7U0g2k7kws",NA,NA,NA,NA,14,"gems-9"
"464","Michael Jackson","Ain't No Sunshine",20.57,15.71,29,18.5,12.71,20.71,28.93,10.93,15.07,19.3,24.82,13,0.45,2.43,2.79,"6ac4lvV0LKQlbHYXJ7vTDb",NA,NA,NA,NA,14,"gems-9"
"465","Lily Allen","Smile",19.5,10.11,42.56,16.44,31.89,33.78,15.17,7.5,9.33,24.1,24.47,8.42,0.84,3,3.28,"4aR9bPMAOFySBuQSbVWF3d",NA,NA,NA,NA,18,"gems-9"
"466","Christina Aguilera","I Got Trouble",14,14.15,27.15,23.08,31.85,23.08,28.08,11.46,5.62,22.05,25.58,8.54,0.57,1.38,2.92,"6eRY1OgTVUeqtyEviApFaw",NA,NA,NA,NA,13,"gems-9"
"467","Hot Chip","So Glad to See You",11.1,9.5,16.5,24.4,20.1,14.4,7.1,11.5,5.9,16.32,10.75,8.7,-0.12,1.4,2.1,"0PCYXSyESysJ1Eodxjyn9p",NA,NA,NA,NA,10,"gems-9"
"468","Loreen","My Heart Is Refusing Me",29.6,20.3,21.5,6.2,9.7,36.4,55.6,17.2,3.8,17.46,46,10.5,0.82,1.2,2.8,"0sg9jTiFokw2U15qGK7wPK",NA,NA,NA,NA,12,"gems-9"
"469","Leftfield","Release the Pressure",18.71,10.36,12.93,15.64,24.93,31.64,21.07,9.36,9.43,16.51,26.36,9.39,0.45,1.43,3.07,"6SpP5cpf4dY8AFFtXEfqmA",NA,NA,NA,NA,14,"gems-9"
"470","Modestep","Sunlight",2.69,9.88,4,1.38,4.44,13.75,18.62,39.44,4.31,4.47,16.19,21.88,0.88,1,1.69,"0Ix7doBgImhoWJfDnwezP1",NA,NA,NA,NA,17,"gems-9"
"471","The Whitest Boy Alive","Keep a Secret",12.69,11.69,14.31,5.12,20,8.31,4,22,11.75,12.76,6.16,16.88,0.57,1,1.75,"7pHWIlKBTQJM9oErC4OzSP",NA,NA,NA,NA,16,"gems-9"
"472","Patti LaBelle","Over The Rainbow",34.15,30.69,24.23,20.08,15,21.23,45.54,8.23,6.31,24.83,33.38,7.27,0.8,1.85,2.85,"3e7isfNT5Z8TSms4zPkMPV",NA,NA,NA,NA,13,"gems-9"
"473","M2M","Don't Say You Love Me",11.27,8.93,23.4,30.53,19.4,34.67,6.73,6.87,6.8,18.71,20.7,6.83,0.76,1.53,2.53,"65i1UPsUtPlEVzewEZR6sY",NA,NA,NA,NA,15,"gems-9"
"474","Billie Holiday","Lady Sings The Blues",14.79,13.5,30.07,27.71,30.36,7.29,4.71,3,19.29,23.29,6,11.14,0.74,1,2.29,"6rX7Rgi2O5csTzLan7rL0c",NA,NA,NA,NA,14,"gems-9"
"475","Sixpence None the Richer","Kiss Me",15.86,6.93,39.64,37.5,26.36,24.86,5.5,6.86,6.14,25.26,15.18,6.5,0.8,3.64,3.5,"754kgU5rWscRTfvlsuEwFp",NA,NA,NA,NA,14,"gems-9"
"476","Vanessa da Mata","Eu N�o Tenho",13.56,5.39,13.83,16.72,22.17,19.89,4.94,4.67,4,14.33,12.42,4.33,0.71,1.11,2.39,"3RfOd8VhrhsV7othWm5mNF",NA,NA,NA,NA,18,"gems-9"
"477","Ben E. King","Stand By Me",33.75,32.62,66.12,57.38,44.88,49,16.75,5.88,37,46.95,32.88,21.44,0.8,4.5,4,"3SdTKo2uVsxFblQjpScoHy",NA,NA,NA,NA,8,"gems-9"
"478","Coldplay","Animals",10.58,8.83,29.92,14.42,18.42,0.58,8.17,26.08,28.58,16.43,4.38,27.33,0.52,1.25,2.08,"59tjfzA98dum1TXhJ4XWoe",NA,NA,NA,NA,12,"gems-9"
